Rk	Name	Age	Tm	G	PA	Rbat	Rbaser	Rdp	Rfield	Rpos	RAA	WAA	Rrep	RAR	WAR	waaWL%	162WL%	oWAR	dWAR	oRAR	Name-additional	no_accent_names	clean_end	no_period	clean_name
238	BenÿGamel*	31	SDP	6	15	-2	0	0	-1	0	-3	-0.3	1	-2	-0.2	0.456	0.498	-0.1	-0.1	-1	gamelbe01	BenÿGamel*	BenÿGamel	BenÿGamel	bengamel
239	AdolisÿGarc¡a	30	TEX	148	632	17	3	0	6	-5	21	2.2	21	42	4.2	0.514	0.513	3.6	0.2	36	garciad02	AdolisÿGarcia	AdolisÿGarcia	AdolisÿGarcia	adolisgarcia
240	Avisa¡lÿGarc¡a	32	MIA	37	118	-9	0	0	1	-1	-9	-0.9	4	-5	-0.5	0.475	0.494	-0.6	0	-6	garciav01	AvisailÿGarcia	AvisailÿGarcia	AvisailÿGarcia	avisailgarcia
241	LuisÿGarc¡aÿJr.*	23	WSN	122	482	-7	-1	2	-6	4	-8	-0.8	16	8	0.7	0.493	0.495	1.3	-0.2	14	garcilu04	LuisÿGarciaÿJr.*	LuisÿGarciaÿJr.	LuisÿGarciaÿJr	luisgarciajr
242	MaikelÿGarcia	23	KCR	123	515	-8	0	-1	-1	3	-7	-0.6	18	11	1.1	0.495	0.496	1.1	0.3	12	garcima01	MaikelÿGarcia	MaikelÿGarcia	MaikelÿGarcia	maikelgarcia
243	KyleÿGarlick	31	MIN	14	30	-1	0	0	0	-1	-2	-0.2	1	-1	-0.1	0.485	0.499	-0.1	-0.1	-1	garliky01	KyleÿGarlick	KyleÿGarlick	KyleÿGarlick	kylegarlick
244	StoneÿGarrett	27	WSN	89	271	8	1	-1	5	-3	10	1	9	19	1.9	0.511	0.506	1.4	0.2	14	garrest01	StoneÿGarrett	StoneÿGarrett	StoneÿGarrett	stonegarrett
245	MitchÿGarver	32	TEX	87	344	16	0	-1	-2	-3	10	1	12	22	2.1	0.511	0.506	2.3	-0.5	24	garvemi01	MitchÿGarver	MitchÿGarver	MitchÿGarver	mitchgarver
246	ZackÿGelof	23	OAK	69	300	12	2	0	0	2	17	1.7	10	26	2.6	0.524	0.51	2.6	0.3	26	gelofza01	ZackÿGelof	ZackÿGelof	ZackÿGelof	zackgelof
247	IanÿGibaut	29	CIN	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	gibauia01	IanÿGibaut	IanÿGibaut	IanÿGibaut	iangibaut
248	KyleÿGibson	35	BAL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	gibsoky01	KyleÿGibson	KyleÿGibson	KyleÿGibson	kylegibson
249	LoganÿGillaspie	26	BAL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	gillalo01	LoganÿGillaspie	LoganÿGillaspie	LoganÿGillaspie	logangillaspie
250	Andr‚sÿGim‚nez*	24	CLE	153	616	-1	4	1	23	5	32	3.3	21	53	5.3	0.521	0.52	3	2.9	30	gimenan01	AndresÿGimenez*	AndresÿGimenez	AndresÿGimenez	andresgimenez
251	KevinÿGinkel*	29	ARI	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	ginkeke01	KevinÿGinkel*	KevinÿGinkel	KevinÿGinkel	kevinginkel
252	PaulÿGoldschmidt	35	STL	154	687	17	2	-1	3	-8	13	1.3	22	35	3.4	0.509	0.508	3.1	-0.6	32	goldspa01	PaulÿGoldschmidt	PaulÿGoldschmidt	PaulÿGoldschmidt	paulgoldschmidt
253	YanÿGomes	35	CHC	116	419	-6	-1	0	5	6	3	0.3	14	18	1.7	0.503	0.502	1.2	1.1	13	gomesya01	YanÿGomes	YanÿGomes	YanÿGomes	yangomes
254	NickÿGonzales	24	PIT	35	128	-6	-1	0	0	1	-6	-0.6	4	-1	-0.2	0.484	0.497	-0.2	0.1	-1	gonzani01	NickÿGonzales	NickÿGonzales	NickÿGonzales	nickgonzales
255	OscarÿGonz lez	25	CLE	54	180	-10	0	1	-7	-3	-19	-1.9	6	-13	-1.4	0.464	0.488	-0.6	-1	-6	gonzaos01	OscarÿGonzalez	OscarÿGonzalez	OscarÿGonzalez	oscargonzalez
256	RomyÿGonzalez	26	CHW	44	97	-6	2	1	-3	0	-7	-0.7	3	-4	-0.4	0.484	0.496	-0.1	-0.3	-1	gonzaro01	RomyÿGonzalez	RomyÿGonzalez	RomyÿGonzalez	romygonzalez
257	VictorÿGonz lez*	27	LAD	2	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	gonzavi02	VictorÿGonzalez*	VictorÿGonzalez	VictorÿGonzalez	victorgonzalez
258	HunterÿGoodman	23	COL	23	77	-5	1	0	-2	-1	-8	-0.8	3	-5	-0.5	0.466	0.495	-0.3	-0.3	-3	goodmhu01	HunterÿGoodman	HunterÿGoodman	HunterÿGoodman	huntergoodman
259	NickÿGordon*	27	MIN	34	93	-8	0	1	1	0	-5	-0.6	3	-2	-0.2	0.484	0.497	-0.4	0.1	-3	gordoni01	NickÿGordon*	NickÿGordon	NickÿGordon	nickgordon
260	NolanÿGorman*	23	STL	119	464	9	2	1	-2	1	10	0.9	16	25	2.4	0.508	0.506	2.7	-0.2	27	gormano01	NolanÿGorman*	NolanÿGorman	NolanÿGorman	nolangorman
261	YasmaniÿGrandal#	34	CHW	118	405	-10	-4	-1	-10	5	-20	-2	14	-6	-0.7	0.483	0.487	0.3	-0.5	4	grandya01	YasmaniÿGrandal#	YasmaniÿGrandal	YasmaniÿGrandal	yasmanigrandal
262	BrusdarÿGraterol	24	LAD	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	gratebr01	BrusdarÿGraterol	BrusdarÿGraterol	BrusdarÿGraterol	brusdargraterol
263	KendallÿGraveman	32	HOU	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	graveke01	KendallÿGraveman	KendallÿGraveman	KendallÿGraveman	kendallgraveman
264	JonÿGray	31	TEX	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	grayjo02	JonÿGray	JonÿGray	JonÿGray	jongray
265	TristanÿGray*	27	TBR	2	5	1	0	0	0	0	1	0.1	0	1	0.1	0.553	0.501	0.1	0	1	graytr01	TristanÿGray*	TristanÿGray	TristanÿGray	tristangray
266	RileyÿGreene*	22	DET	99	416	9	0	1	-6	1	5	0.5	14	19	1.9	0.505	0.503	2.5	-0.5	25	greenri03	RileyÿGreene*	RileyÿGreene	RileyÿGreene	rileygreene
267	ZackÿGreinke	39	KCR	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	greinza01	ZackÿGreinke	ZackÿGreinke	ZackÿGreinke	zackgreinke
268	RandalÿGrichuk	31	2TM	118	471	1	0	0	-1	-3	-4	-0.4	16	13	1.2	0.497	0.499	1.3	-0.4	14	grichra01	RandalÿGrichuk	RandalÿGrichuk	RandalÿGrichuk	randalgrichuk
269	TrentÿGrisham*	26	SDP	153	555	-5	2	1	1	4	2	0.2	19	21	2	0.502	0.501	1.9	0.5	20	grishtr01	TrentÿGrisham*	TrentÿGrisham	TrentÿGrisham	trentgrisham
270	VaughnÿGrissom	22	ATL	23	80	-3	-1	0	-7	1	-10	-1	3	-7	-0.7	0.457	0.494	0	-0.6	0	grissva01	VaughnÿGrissom	VaughnÿGrissom	VaughnÿGrissom	vaughngrissom
271	RobbieÿGrossman#	33	TEX	115	420	1	0	-1	-9	-6	-15	-1.5	14	-1	-0.1	0.487	0.491	0.8	-1.5	8	grossro01	RobbieÿGrossman#	RobbieÿGrossman	RobbieÿGrossman	robbiegrossman
272	VladimirÿGuerreroÿJr.	24	TOR	156	682	16	-3	-1	-6	-9	-2	-0.2	23	20	2	0.499	0.499	2.6	-1.5	26	guerrvl02	VladimirÿGuerreroÿJr.	VladimirÿGuerreroÿJr.	VladimirÿGuerreroÿJr	vladimirguerrerojr
273	LuisÿGuillorme*	28	NYM	54	120	-5	0	0	-1	2	-5	-0.5	4	-1	-0.1	0.491	0.497	0	0.1	0	guilllu01	LuisÿGuillorme*	LuisÿGuillorme	LuisÿGuillorme	luisguillorme
274	LourdesÿGurrielÿJr.	29	ARI	145	592	3	2	-2	14	-7	11	1.1	20	31	3	0.507	0.507	1.6	0.6	17	gurrilo01	LourdesÿGurrielÿJr.	LourdesÿGurrielÿJr.	LourdesÿGurrielÿJr	lourdesgurrieljr
275	YuliÿGurriel	39	MIA	108	329	-10	1	-1	-1	-4	-15	-1.6	11	-4	-0.5	0.486	0.49	-0.4	-0.6	-3	gourryu01	YuliÿGurriel	YuliÿGurriel	YuliÿGurriel	yuligurriel
276	DaltonÿGuthrie	27	PHI	23	28	-2	0	0	4	0	2	0.2	1	3	0.3	0.508	0.501	-0.1	0.4	-1	guthrda01	DaltonÿGuthrie	DaltonÿGuthrie	DaltonÿGuthrie	daltonguthrie
277	EricÿHaase	30	2TM	89	293	-20	-1	-1	1	3	-18	-1.9	10	-8	-0.9	0.479	0.489	-1	0.4	-9	haaseer01	EricÿHaase	EricÿHaase	EricÿHaase	erichaase
278	JoshÿHader*	29	SDP	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	haderjo01	JoshÿHader*	JoshÿHader	JoshÿHader	joshhader
279	SamÿHaggerty#	29	SEA	52	108	1	2	1	-2	-2	-1	-0.1	4	3	0.2	0.498	0.499	0.4	-0.4	4	haggesa01	SamÿHaggerty#	SamÿHaggerty	SamÿHaggerty	samhaggerty
280	DarickÿHall*	27	PHI	18	56	-6	0	0	-1	-1	-8	-0.8	2	-6	-0.6	0.454	0.495	-0.5	-0.2	-5	hallda02	DarickÿHall*	DarickÿHall	DarickÿHall	darickhall
281	DLÿHall*	24	BAL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	halldl01	DLÿHall*	DLÿHall	DLÿHall	dlhall
282	BillyÿHamilton	32	CHW	3	2	-1	1	0	0	0	0	0	0	0	0	0.506	0.5	0	0	0	hamilbi02	BillyÿHamilton	BillyÿHamilton	BillyÿHamilton	billyhamilton
283	CalebÿHamilton	28	BOS	4	6	-1	0	0	0	0	-1	-0.1	0	-1	-0.1	0.475	0.499	-0.1	0	-1	hamilca01	CalebÿHamilton	CalebÿHamilton	CalebÿHamilton	calebhamilton
284	DavidÿHamilton*	25	BOS	15	39	-4	0	0	1	1	-2	-0.2	1	-1	-0.1	0.486	0.499	-0.2	0.2	-2	hamilda03	DavidÿHamilton*	DavidÿHamilton	DavidÿHamilton	davidhamilton
285	GarrettÿHampson	28	MIA	98	252	2	2	1	-1	1	5	0.5	9	13	1.3	0.505	0.503	1.4	0	14	hampsga01	GarrettÿHampson	GarrettÿHampson	GarrettÿHampson	garretthampson
286	MitchÿHaniger	32	SFG	61	229	-8	0	-1	2	-2	-10	-1	8	-2	-0.3	0.484	0.494	-0.5	0	-4	hanigmi01	MitchÿHaniger	MitchÿHaniger	MitchÿHaniger	mitchhaniger
287	IanÿHapp#	28	CHC	158	691	11	0	1	2	-5	9	0.9	23	32	3	0.506	0.506	2.9	-0.4	30	happia01	IanÿHapp#	IanÿHapp	IanÿHapp	ianhapp
288	BryceÿHarper*	30	PHI	126	546	29	-1	0	1	-9	20	2	18	38	3.7	0.516	0.512	3.6	-0.9	37	harpebr03	BryceÿHarper*	BryceÿHarper	BryceÿHarper	bryceharper
289	MichaelÿHarrisÿII*	22	ATL	138	539	7	1	2	2	4	17	1.7	18	35	3.4	0.512	0.51	3.2	0.6	33	harrimi04	MichaelÿHarrisÿII*	MichaelÿHarrisÿII	MichaelÿHarrisÿII	michaelharrisii
290	JoshÿHarrison	35	PHI	40	114	-6	0	0	-4	0	-10	-1	4	-6	-0.6	0.476	0.494	-0.2	-0.4	-2	harrijo05	JoshÿHarrison	JoshÿHarrison	JoshÿHarrison	joshharrison
291	AdamÿHaseley*	27	CHW	28	39	-2	1	0	0	0	-3	-0.3	1	-1	-0.1	0.491	0.498	-0.1	-0.1	-1	haselad01	AdamÿHaseley*	AdamÿHaseley	AdamÿHaseley	adamhaseley
292	Ke'BryanÿHayes	26	PIT	124	525	0	-2	0	21	3	23	2.3	18	41	4	0.519	0.514	1.9	2.4	20	hayeske01	Ke'BryanÿHayes	Ke'BryanÿHayes	Ke'BryanÿHayes	ke'bryanhayes
293	AustinÿHays	27	BAL	144	566	8	-1	-1	5	-5	6	0.6	19	25	2.5	0.504	0.504	2	0	20	haysau01	AustinÿHays	AustinÿHays	AustinÿHays	austinhays
294	TaylorÿHearn*	28	TEX	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	hearnta01	TaylorÿHearn*	TaylorÿHearn	TaylorÿHearn	taylorhearn
295	JonathanÿHeasley	26	KCR	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	heasljo01	JonathanÿHeasley	JonathanÿHeasley	JonathanÿHeasley	jonathanheasley
296	AustinÿHedges	30	2TM	81	212	-20	0	-1	0	4	-17	-1.7	7	-10	-1.1	0.479	0.492	-1.1	0.4	-10	hedgeau01	AustinÿHedges	AustinÿHedges	AustinÿHedges	austinhedges
297	JonahÿHeim#	28	TEX	131	501	2	1	0	2	8	12	1.2	17	29	2.9	0.509	0.507	2.6	1	27	heimjo01	JonahÿHeim#	JonahÿHeim	JonahÿHeim	jonahheim
298	TylerÿHeineman#	32	2TM	22	47	0	0	0	-1	1	0	0	2	2	0.2	0.501	0.501	0.3	0	3	heinety01	TylerÿHeineman#	TylerÿHeineman	TylerÿHeineman	tylerheineman
299	RyanÿHelsley	28	STL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	helslry01	RyanÿHelsley	RyanÿHelsley	RyanÿHelsley	ryanhelsley
300	GunnarÿHenderson*	22	BAL	150	622	18	3	0	13	6	41	4.2	21	62	6.2	0.527	0.525	4.8	2	49	hendegu01	GunnarÿHenderson*	GunnarÿHenderson	GunnarÿHenderson	gunnarhenderson
301	DavidÿHensley	27	HOU	30	94	-9	0	0	0	-1	-10	-1	3	-7	-0.7	0.466	0.494	-0.7	-0.1	-7	henslda01	DavidÿHensley	DavidÿHensley	DavidÿHensley	davidhensley
302	CarlosÿHern ndez	26	KCR	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	hernaca04	CarlosÿHernandez	CarlosÿHernandez	CarlosÿHernandez	carloshernandez
303	EnriqueÿHern ndez	31	2TM	140	508	-19	0	-2	-2	5	-17	-1.8	17	0	-0.1	0.487	0.493	0.1	0.3	2	hernaen02	EnriqueÿHernandez	EnriqueÿHernandez	EnriqueÿHernandez	enriquehernandez
304	TeoscarÿHern ndez	30	SEA	160	678	3	0	1	1	-7	-1	-0.1	23	22	2.1	0.499	0.499	2	-0.6	21	hernate01	TeoscarÿHernandez	TeoscarÿHernandez	TeoscarÿHernandez	teoscarhernandez
305	YonnyÿHern ndez#	25	LAD	14	27	-3	0	0	1	0	-2	-0.2	1	-1	-0.1	0.488	0.499	-0.2	0.1	-2	hernayo02	YonnyÿHernandez#	YonnyÿHernandez	YonnyÿHernandez	yonnyhernandez
306	Iv nÿHerrera	23	STL	13	44	1	0	0	0	1	2	0.2	2	3	0.3	0.514	0.501	0.3	0.1	3	herreiv01	IvanÿHerrera	IvanÿHerrera	IvanÿHerrera	ivanherrera
307	Jos‚ÿHerrera#	26	ARI	41	120	-7	0	0	-1	2	-5	-0.5	4	-1	-0.1	0.488	0.497	0	0.1	0	herrejo04	JoseÿHerrera#	JoseÿHerrera	JoseÿHerrera	joseherrera
308	JasonÿHeyward*	33	LAD	124	377	9	-1	0	3	-4	7	0.7	13	20	1.9	0.506	0.505	1.7	-0.1	17	heywaja01	JasonÿHeyward*	JasonÿHeyward	JasonÿHeyward	jasonheyward
309	AaronÿHicks#	33	2TM	93	312	2	1	0	-8	-1	-6	-0.6	11	5	0.4	0.493	0.499	1.2	-0.9	13	hicksaa01	AaronÿHicks#	AaronÿHicks	AaronÿHicks	aaronhicks
310	KyleÿHigashioka	33	NYY	92	260	-6	-2	-1	-7	5	-11	-1.1	9	-2	-0.3	0.488	0.493	0.4	-0.2	5	higasky01	KyleÿHigashioka	KyleÿHigashioka	KyleÿHigashioka	kylehigashioka
311	DerekÿHill	27	WSN	13	50	-5	0	1	-1	0	-5	-0.5	2	-3	-0.3	0.464	0.497	-0.2	-0.1	-2	hillde01	DerekÿHill	DerekÿHill	DerekÿHill	derekhill
312	SamÿHilliard*	29	ATL	40	78	-1	0	0	1	0	0	0	3	2	0.2	0.499	0.5	0.1	0.1	1	hillisa01	SamÿHilliard*	SamÿHilliard	SamÿHilliard	samhilliard
313	BryanÿHoeing	26	MIA	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	hoeinbr01	BryanÿHoeing	BryanÿHoeing	BryanÿHoeing	bryanhoeing
314	NicoÿHoerner	26	CHC	150	688	3	5	2	14	6	30	3	22	52	5.1	0.52	0.519	3.7	2	38	hoernni01	NicoÿHoerner	NicoÿHoerner	NicoÿHoerner	nicohoerner
315	TJÿHopkins	26	CIN	25	44	-5	1	0	2	-1	-4	-0.4	2	-2	-0.3	0.484	0.498	-0.5	0.1	-4	hopkitj01	TJÿHopkins	TJÿHopkins	TJÿHopkins	tjhopkins
316	SpencerÿHorwitz*	25	TOR	15	44	0	1	0	1	-1	1	0.1	2	3	0.3	0.508	0.501	0.2	0	2	horwisp01	SpencerÿHorwitz*	SpencerÿHorwitz	SpencerÿHorwitz	spencerhorwitz
317	EricÿHosmer*	33	CHC	31	100	-5	0	0	0	-2	-8	-0.8	3	-5	-0.5	0.473	0.495	-0.5	-0.2	-5	hosmeer01	EricÿHosmer*	EricÿHosmer	EricÿHosmer	erichosmer
318	SamÿHuff	25	TEX	21	45	0	0	0	1	0	1	0.1	2	3	0.3	0.506	0.501	0.2	0.1	2	huffsa01	SamÿHuff	SamÿHuff	SamÿHuff	samhuff
319	CooperÿHummel#	28	SEA	10	26	-3	0	0	0	-1	-4	-0.5	1	-3	-0.4	0.454	0.497	-0.4	-0.1	-3	hummeco01	CooperÿHummel#	CooperÿHummel	CooperÿHummel	cooperhummel
320	TommyÿHunter	36	NYM	2	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	hunteto02	TommyÿHunter	TommyÿHunter	TommyÿHunter	tommyhunter
321	AndyÿIb ¤ez	30	DET	114	383	-1	-2	0	8	1	7	0.7	13	20	2	0.506	0.504	1.1	1	12	ibanean01	AndyÿIbanez	AndyÿIbanez	AndyÿIbanez	andyibanez
322	JonathanÿIndia	26	CIN	119	529	2	2	-1	-7	2	-2	-0.2	17	15	1.4	0.498	0.499	2.1	-0.5	22	indiajo01	JonathanÿIndia	JonathanÿIndia	JonathanÿIndia	jonathanindia
323	KyleÿIsbel*	26	KCR	91	313	-9	3	1	13	2	10	1.1	11	21	2.1	0.511	0.506	0.7	1.6	8	isbelky01	KyleÿIsbel*	KyleÿIsbel	KyleÿIsbel	kyleisbel
324	DreyÿJameson	25	ARI	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	jamesdr01	DreyÿJameson	DreyÿJameson	DreyÿJameson	dreyjameson
325	TravisÿJankowski*	32	TEX	107	287	-1	3	1	6	-3	5	0.5	10	15	1.4	0.505	0.503	0.8	0.3	8	jankotr01	TravisÿJankowski*	TravisÿJankowski	TravisÿJankowski	travisjankowski
326	DannyÿJansen	28	TOR	86	301	5	-1	0	-3	5	6	0.7	10	17	1.6	0.507	0.504	1.9	0.2	19	janseda01	DannyÿJansen	DannyÿJansen	DannyÿJansen	dannyjansen
327	KenleyÿJansen#	35	BOS	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	janseke01	KenleyÿJansen#	KenleyÿJansen	KenleyÿJansen	kenleyjansen
328	BryceÿJarvis*	25	ARI	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	jarvibr01	BryceÿJarvis*	BryceÿJarvis	BryceÿJarvis	brycejarvis
329	RyanÿJeffers	26	MIN	96	335	14	0	0	3	5	21	2.2	11	33	3.3	0.522	0.513	2.9	0.9	30	jeffery01	RyanÿJeffers	RyanÿJeffers	RyanÿJeffers	ryanjeffers
330	EloyÿJim‚nez	26	CHW	120	489	2	0	-2	-3	-9	-13	-1.3	17	4	0.3	0.489	0.492	0.6	-1.3	7	jimenel02	EloyÿJimenez	EloyÿJimenez	EloyÿJimenez	eloyjimenez
331	JoeÿJim‚nez	28	ATL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	jimenjo02	JoeÿJimenez	JoeÿJimenez	JoeÿJimenez	joejimenez
332	ConnorÿJoe	30	PIT	133	472	5	-1	0	-5	-6	-8	-0.8	16	8	0.7	0.494	0.495	1.3	-1.2	13	joeco01	ConnorÿJoe	ConnorÿJoe	ConnorÿJoe	connorjoe
333	BryceÿJohnson#	27	SFG	30	48	-4	1	0	-1	0	-3	-0.4	2	-2	-0.2	0.489	0.498	-0.1	-0.1	-1	johnsbr03	BryceÿJohnson#	BryceÿJohnson	BryceÿJohnson	brycejohnson
334	PierceÿJohnson	32	COL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	johnspi01	PierceÿJohnson	PierceÿJohnson	PierceÿJohnson	piercejohnson
335	JahmaiÿJones	25	MIL	7	11	0	0	0	0	0	0	0	0	0	0	0.499	0.5	0	0	0	jonesja08	JahmaiÿJones	JahmaiÿJones	JahmaiÿJones	jahmaijones
336	NolanÿJones*	25	COL	106	424	20	1	1	10	-3	29	2.9	14	44	4.3	0.528	0.518	3.3	0.7	34	jonesno01	NolanÿJones*	NolanÿJones	NolanÿJones	nolanjones
337	AaronÿJudge	31	NYY	106	458	38	1	-1	-4	-4	30	3	15	45	4.5	0.528	0.518	4.8	-0.8	49	judgeaa01	AaronÿJudge	AaronÿJudge	AaronÿJudge	aaronjudge
338	EdouardÿJulien*	24	MIN	109	408	15	1	0	-3	0	13	1.3	14	26	2.6	0.512	0.508	2.9	-0.3	29	julieed01	EdouardÿJulien*	EdouardÿJulien	EdouardÿJulien	edouardjulien
339	CoreyÿJulks	27	HOU	93	323	-8	1	0	3	-4	-8	-0.7	11	4	0.3	0.492	0.495	0	-0.1	1	julksco01	CoreyÿJulks	CoreyÿJulks	CoreyÿJulks	coreyjulks
340	JoshÿJung	25	TEX	122	515	5	-2	0	0	3	6	0.7	18	24	2.4	0.505	0.504	2.3	0.4	24	jungjo01	JoshÿJung	JoshÿJung	JoshÿJung	joshjung
341	JakobÿJunis	30	SFG	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	junisja01	JakobÿJunis	JakobÿJunis	JakobÿJunis	jakobjunis
342	ConnorÿKaiser	26	COL	3	4	-1	0	0	0	0	-1	-0.1	0	-1	-0.1	0.462	0.499	-0.1	0	-1	kaiseco01	ConnorÿKaiser	ConnorÿKaiser	ConnorÿKaiser	connorkaiser
343	KarlÿKauffmann	25	COL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	kauffka01	KarlÿKauffmann	KarlÿKauffmann	KarlÿKauffmann	karlkauffmann
344	AnthonyÿKay*	28	CHC	4	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	kayan01	AnthonyÿKay*	AnthonyÿKay	AnthonyÿKay	anthonykay
345	JarredÿKelenic*	23	SEA	105	416	5	1	0	3	-3	6	0.6	14	20	2	0.506	0.504	1.7	0	17	kelenja01	JarredÿKelenic*	JarredÿKelenic	JarredÿKelenic	jarredkelenic
346	CarsonÿKelly	28	2TM	50	151	-9	0	0	2	3	-4	-0.4	5	1	0.1	0.492	0.498	-0.1	0.5	-1	kellyca02	CarsonÿKelly	CarsonÿKelly	CarsonÿKelly	carsonkelly
347	TonyÿKemp*	31	OAK	124	419	-11	0	0	-12	-1	-24	-2.4	14	-10	-1	0.48	0.485	0.2	-1.3	2	kempto01	TonyÿKemp*	TonyÿKemp	TonyÿKemp	tonykemp
348	BuddyÿKennedy	24	ARI	10	29	-2	0	0	1	0	-1	-0.1	1	0	0	0.494	0.5	-0.1	0.1	-1	kennebu01	BuddyÿKennedy	BuddyÿKennedy	BuddyÿKennedy	buddykennedy
349	MaxÿKepler*	30	MIN	130	491	14	0	0	2	-4	12	1.2	17	29	2.9	0.509	0.507	2.6	-0.2	26	keplema01	MaxÿKepler*	MaxÿKepler	MaxÿKepler	maxkepler
350	GraeÿKessinger	25	HOU	26	45	-2	-1	0	1	0	-1	-0.1	2	0	0	0.495	0.499	-0.1	0.1	-1	kessigr01	GraeÿKessinger	GraeÿKessinger	GraeÿKessinger	graekessinger
351	CarterÿKieboom	25	WSN	27	94	-4	0	0	-1	1	-4	-0.4	3	-1	-0.1	0.485	0.497	0	-0.1	0	kieboca01	CarterÿKieboom	CarterÿKieboom	CarterÿKieboom	carterkieboom
352	KevinÿKiermaier*	33	TOR	129	408	2	1	1	18	3	24	2.5	14	38	3.9	0.519	0.515	2	2.2	20	kiermke01	KevinÿKiermaier*	KevinÿKiermaier	KevinÿKiermaier	kevinkiermaier
353	Ha-SeongÿKim	27	SDP	152	626	13	4	-1	16	6	38	3.8	21	59	5.8	0.525	0.523	4.2	2.1	43	kimha01	Ha-SeongÿKim	Ha-SeongÿKim	Ha-SeongÿKim	ha-seongkim
354	IsiahÿKiner-Falefa	28	NYY	113	361	-10	-1	-1	0	0	-12	-1.2	12	1	0	0.489	0.493	-0.1	0.1	1	kineris01	IsiahÿKiner-Falefa	IsiahÿKiner-Falefa	IsiahÿKiner-Falefa	isiahkiner-falefa
355	JohnÿKing*	28	TEX	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	kingjo01	JohnÿKing*	JohnÿKing	JohnÿKing	johnking
356	AlexÿKirilloff*	25	MIN	88	319	6	-1	1	-8	-5	-7	-0.6	11	4	0.4	0.493	0.496	1.2	-1.3	12	kirilal01	AlexÿKirilloff*	AlexÿKirilloff	AlexÿKirilloff	alexkirilloff
357	AlejandroÿKirk	24	TOR	123	422	-3	-5	-3	11	6	5	0.6	14	20	1.9	0.504	0.503	0.8	1.7	9	kirkal01	AlejandroÿKirk	AlejandroÿKirk	AlejandroÿKirk	alejandrokirk
358	HestonÿKjerstad*	24	BAL	13	33	0	0	0	0	-1	-1	-0.1	1	1	0	0.495	0.5	0	-0.1	1	kjershe01	HestonÿKjerstad*	HestonÿKjerstad	HestonÿKjerstad	hestonkjerstad
359	AndrewÿKnizner	28	STL	70	241	-4	0	-1	3	5	3	0.3	8	11	1	0.504	0.502	0.7	0.8	8	kniznan01	AndrewÿKnizner	AndrewÿKnizner	AndrewÿKnizner	andrewknizner
360	TaylorÿKohlwey*	28	SDP	5	13	-2	0	0	0	0	-2	-0.2	0	-2	-0.2	0.452	0.499	-0.2	0	-2	kohlwta01	TaylorÿKohlwey*	TaylorÿKohlwey	TaylorÿKohlwey	taylorkohlwey
361	MarkÿKolozsvary	27	BAL	1	0	0	0	0	0	0	0	0	0	0	0	0.501	0.5	0	0	0	kolozma01	MarkÿKolozsvary	MarkÿKolozsvary	MarkÿKolozsvary	markkolozsvary
362	RyanÿKreidler	25	DET	11	18	-3	0	0	-1	0	-4	-0.4	1	-4	-0.4	0.461	0.497	-0.3	-0.1	-3	kreidry01	RyanÿKreidler	RyanÿKreidler	RyanÿKreidler	ryankreidler
363	StevenÿKwan*	25	CLE	158	718	0	1	1	16	-5	13	1.4	23	36	3.6	0.509	0.508	1.9	1.2	20	kwanst01	StevenÿKwan*	StevenÿKwan	StevenÿKwan	stevenkwan
